627,쟁 ,3.1109262423,1
628,월세 ,1.4471580313,1
629,어빙 ,3.4121244062,1
630,도발 ,3.4121244062,1
631,순응 ,3.1109262423,1
632,인기 ,1.8633228601,1
633,도박 ,2.411619706,1
634,딜러 ,3.1109262423,1
635,다마 ,3.4121244062,1
636,원형 ,2.9350031515,1
637,옐로 ,3.4121244062,1
638,실망 ,3.1109262423,1
639,노르베리 ,3.4121244062,1
640,과부 ,3.4121244062,1
641,모루아 ,3.4121244062,1
642,단타 ,2.7126497016,1
643,이임복 ,3.1109262423,1
644,케이시 ,3.4121244062,1
645,세라믹 ,3.4121244062,1
646,벨기에 ,3.4121244062,1
647,워스 ,3.4121244062,1
648,애월읍 ,3.4121244062,1
649,양피지 ,3.4121244062,1
650,돕스 ,3.4121244062,1
651,차고 ,3.4121244062,1
652,총 ,3.1109262423,1
653,국지 ,3.1109262423,1
654,언행 ,3.4121244062,1
655,증세 ,3.1109262423,1
656,김영기 ,3.1109262423,1
657,전월세 ,3.4121244062,1
658,일침 ,3.4121244062,1
659,일지 ,3.4121244062,1
660,실험실 ,3.1109262423,1
661,막장 ,3.4121244062,1
662,대니 ,3.4121244062,1
663,챔피 ,3.4121244062,1
664,미개발 ,3.4121244062,1
665,냉동실 ,3.4121244062,1
666,배치 ,2.411619706,1
667,이원희 ,3.4121244062,1
668,조립식 ,3.1109262423,1
669,맥그로 ,3.4121244062,1
670,롤랜드 ,3.4121244062,1
671,라인업 ,3.4121244062,1
672,경제 ,0.3010299957,1
673,일증 ,2.2966651903,1
674,서울 ,1.414973348,1
675,테라오 ,3.4121244062,1
676,경전 ,3.1109262423,1
677,매출액 ,2.1105897103,1
678,잠정 ,3.1109262423,1
679,황준 ,3.4121244062,1
680,케이스 ,2.9350031515,1
681,약탈 ,2.5670263662,1
682,루비 ,2.9350031515,1
683,신인철 ,3.4121244062,1
684,정당 ,2.5078558717,1
685,정답 ,2.5670263662,1
686,주주 ,1.6532125138,1
687,단통 ,3.4121244062,1
688,하마구치 ,3.4121244062,1
689,쓰요시 ,3.4121244062,1
690,김정남 ,3.4121244062,1
691,한솔 ,3.4121244062,1
692,원희 ,3.1109262423,1
693,증산 ,3.4121244062,1
694,담보 ,1.9493900066,1
695,팔꿈치 ,3.4121244062,1
696,이종실 ,3.1109262423,1
697,게놈 ,2.9350031515,1
698,경진 ,3.4121244062,1
699,평론가 ,3.4121244062,1
700,신랑 ,2.9350031515,1
701,경직 ,2.9350031515,1
702,경지 ,3.1109262423,1
703,조재상 ,3.4121244062,1
704,팸 ,3.4121244062,1
705,벽 ,2.5670263662,1
706,급매 ,3.1109262423,1
707,심리전 ,3.4121244062,1
708,사채 ,2.5078558717,1
709,발표자 ,3.1109262423,1
710,평로 ,3.4121244062,1
711,베르그 ,3.1109262423,1
712,낙타 ,3.1109262423,1
713,낙태 ,3.4121244062,1
714,굴절 ,3.4121244062,1
715,개혁 ,1.7323937598,1
716,사단장 ,3.4121244062,1
717,일정 ,2.0128372247,1
718,일제 ,2.9350031515,1
719,소니 ,2.8095597146,1
720,서윤 ,3.4121244062,1
721,찰리 ,3.1109262423,1
722,남유럽 ,3.4121244062,1
723,평론 ,2.4578818967,1
724,차관 ,3.1109262423,1
725,카라반 ,3.1109262423,1
726,디자인 ,1.3222192947,1
727,정재호 ,3.1109262423,1
728,토키오 ,3.4121244062,1
729,기전 ,3.4121244062,1
730,백건우 ,3.4121244062,1
731,공급량 ,3.4121244062,1
732,일주 ,2.5670263662,1
733,실력 ,1.9777236053,1
734,지가 ,3.4121244062,1
735,천하 ,2.264817823,1
736,徐 ,2.6334684556,1
737,즉석 ,3.4121244062,1
